Word,Wordcount
ruumiinsa,5
ilmasta,5
syvään,5
ketun,5
saaliiksi,5
kutsua,5
käsitä,5
ajoista,5
nukkumaan,5
kääntyä,5
nimeen,5
kiveä,5
kultaista,5
mahtava,5
suloinen,5
löytynyt,5
tytär,5
kiihtyi,5
käärittynä,5
ystävänsä,5
hetkenä,5
pinnalla,5
kylkeen,5
tunkeusi,5
tähteä,5
kummastuen,5
jyrisi,5
liikkui,5
sieltäpä,5
itään,5
vuoresta,5
kaikkialla,5
hiljaisuus,5
kellot,5
pelastuksen,5
kansa,5
veljillensä,5
hyvääkin,5
aikaan,5
mietiskeli,5
nuotion,5
raukeni,5
riihi,5
tuijottelivat,5
tanssii,5
minunkin,5
valtaisen,5
jyrinä,5
väliin,5
rakensi,5
voinut,5
otsaan,5
viimeinpä,5
toi,5
käytteli,5
kynnet,5
muistele,5
paha,5
teillä,5
hänpä,5
maistaa,5
aikamiehen,5
ummessa,5
ymmärrä,5
korttelia,5
nosti,5
päältänsä,5
pimeä,5
äänettömyys,5
koitti,5
aikana,5
itkeä,5
menettää,5
lapsellensa,5
minähän,5
olin,5
päiväksi,5
vähänpä,5
omaan,5
tähti,5
sielumme,5
sanan,5
viisaasti,5
otsansa,5
kankeasti,5
tahtoisi,5
väärin,5
hirret,5
uhkeammin,5
lautamies,5
puolellamme,5
tyhjä,5
pieksivät,5
provastin,5
tulimmaista,5
miehellä,5
haaralta,5
istumaan,5
tein,5
tuntuu,5
määrättiin,5
piirin,5
veljeksillä,5
tuohikontit,5
kulkee,5
riippui,5
siellähän,5
kirveet,5
katsokaat,5
korkean,5
etelässä,5
ilvesjärven,5
peittivät,5
kartanosta,5
kiukkuisesti,5
parveilivat,5
kasken,5
ihmeellinen,5
kärmeen,5
kestää,5
seunalan,5
sompiosuon,5
osoitti,5
yönsä,5
taakse,5
rangaistus,5
olenko,5
itsiänsä,5
lammas,5
luolissa,5
muuttaa,5
ehtii,5
sinkoilivat,5
vinhasti,5
seisovan,5
kuulu,5
väsymättä,5
poskensa,5
huoaten,5
hirveän,5
nähneet,5
lepää,5
vanhaa,5
jalallansa,5
katsoivat,5
mustaa,5
käsissä,5
puhaltaen,5
permanto,5
niinmyös,5
liikkumatta,5
valtainen,5
unohdettu,5
varoja,5
nauttien,5
kättä,5
kiitti,5
jussia,5
päästäksemme,5
aatella,5
oljilla,5
allamme,5
käyvän,5
leikissä,5
painissa,5
huomaamatta,5
seiväs,5
omat,5
sorttia,5
hinnalla,5
lämpymässä,5
olkaamme,5
täytti,5
oljentelivat,5
sakea,5
valossa,5
retki,5
impivaarasta,5
juurien,5
lakea,5
viskellen,5
joukossa,5
veressään,5
pintaa,5
retkeili,5
hevoset,5
paitasillaan,5
niitulla,5
surkea,5
noiden,5
pirttiä,5
huohoittaen,5
samalla,5
köntti,5
ryypättiin,5
keinon,5
puolelle,5
kunnioitettava,5
taulamatin,5
viertolaan,5
koiria,5
hänenpä,5
vimman,5
kouransa,5
tullaan,5
nähty,5
puhkaten,5
kurjuuteen,5
hiidenkiven,5
kallion,5
voita,5
koiviston,5
koivi,5
kiinteästi,5
tuonelan,5
tulin,5
lausuu,5
ristissä,5
maksoi,5
itsekseen,5
löysi,5
mustia,5
teimme,5
kalupuita,5
lähtee,5
mietiskellen,5
impivaaraa,5
kulkemaan,5
äkeänä,5
istuen,5
lasten,5
härjänlihaa,5
oikean,5
löydy,5
neuvoja,5
mäkiä,5
kiertoili,5
menneen,5
tuumiskelivat,5
välille,5
lusifeeruksen,5
viikon,5
kasvoi,5
huono,5
jassoo,5
niitut,5
ometan,5
vainiolla,5
salaisesti,5
sepeteuksen,5
piisaa,5
polvillensa,5
liki,4
ympäristö,4
heiniä,4
soita,4
sille,4
osaksi,4
niiden,4
koto,4
kurkku,4
kylki,4
näiden,4
toimen,4
talossansa,4
ajat,4
jyrkkä,4
veistellen,4
muita,4
muille,4
kiusaa,4
tiesivät,4
kutsuttu,4
männistössä,4
munat,4
söivät,4
hirmumyrsky,4
ruoska,4
etsi,4
metsää,4
jatkoivat,4
oltta,4
juotiin,4
poikansa,4
kaikesta,4
seuraava,4
loimotti,4
partaalla,4
tehden,4
hirren,4
hulluja,4
armahin,4
viimeinkin,4
parin,4
pokko,4
päitä,4
vuoro,4
ainahan,4
kerralla,4
kuritus,4
rähinä,4
salaa,4
harjoitella,4
joukkoon,4
pyrkien,4
hiki,4
maantiellä,4
kiekkoa,4
kuumuudessa,4
saattoivat,4
armoton,4
avarassa,4
onnea,4
etunenässä,4
hyötyä,4
antakoon,4
kuninkaan,4
maanantaina,4
harkita,4
näetkös,4
puhu,4
sijaa,4
sarvet,4
syrjään,4
puolen,4
näillä,4
nautaa,4
haltuunsa,4
jyrkän,4
suolaa,4
höyryävä,4
saat,4
sydämesi,4
elleivät,4
parane,4
tunnustan,4
hullut,4
päämme,4
oikeammiten,4
edessäni,4
auttaa,4
määrää,4
erästä,4
riutuva,4
aamulla,4
tarhaan,4
rinnoilla,4
piimää,4
paistaa,4
virtana,4
juoksee,4
laskiessa,4
raitis,4
pöydällä,4
taakka,4
muistakaa,4
vereni,4
sellaiset,4
terva,4
puoleensa,4
huomassa,4
varjelkoon,4
puhtaaksi,4
tunnustuksen,4
hillitä,4
tytön,4
vihaa,4
heitän,4
nurkkaan,4
suuria,4
itseäs,4
vallassa,4
seurassa,4
vaeltaa,4
elon,4
asiamme,4
kysyen,4
kellenkään,4
isämme,4
pilven,4
enkeli,4
alusta,4
kädellä,4
nurkan,4
tämäkö,4
koivuinen,4
voimia,4
irti,4
eeropoika,4
koetamme,4
tulisia,4
pykälää,4
kanssani,4
opeta,4
kiiltää,4
päättäneet,4
heti,4
levähtämään,4
alakuloisesti,4
tuijotteli,4
merkillinen,4
temppu,4
naimaan,4
ahaa,4
tärkeä,4
syntynyt,4
santaan,4
yksikin,4
muistan,4
rotat,4
päältä,4
aapiskirjan,4
naapurin,4
perätysten,4
ulkopuolella,4
tyttärensä,4
kutsuttiin,4
sanottiin,4
kirkonkylää,4
kiljahti,4
luonnistui,4
variksen,4
etpä,4
vieköön,4
äänettömyydessä,4
tulipas,4
putosi,4
vihaisen,4
tömisi,4
kynsistä,4
kunnialla,4
rukkaset,4
kiroo,4
säpäleiksi,4
tuuleen,4
tekisin,4
kello,4
olisipa,4
järvi,4
liekin,4
tahdo,4
määrätty,4
neitonen,4
vartoa,4
tavoin,4
voisi,4
nimen,4
tarttunut,4
ijankaikkiseksi,4
meno,4
meitäkin,4
ovinurkassa,4
viettää,4
marssii,4
vartoivat,4
miellytti,4
saarnaa,4
velisarja,4
ohitse,4
raikasta,4
pienistä,4
viipyä,4
kipeästi,4
sydäntänsä,4
kortteli,4
syllän,4
kyliä,4
iskeä,4
pimeyden,4
tempun,4
puolestani,4
kaunista,4
ilveksen,4
kiinteä,4
harvoinpa,4
ruoskan,4
vainosi,4
hih,4
surman,4
iskee,4
huutavan,4
synnyin,4
annettu,4
sinnepä,4
armaan,4
koura,4
mieltänsä,4
jättänyt,4
rinnallansa,4
ovesta,4
tarkoitukses,4
kosto,4
yhdellä,4
sanalla,4
jokaisella,4
kidasta,4
ravisti,4
kaikilla,4
vahva,4
akkuna,4
korea,4
varoitan,4
sälähti,4
poloisia,4
velikulta,4
riennä,4
pitkät,4
olemmepa,4
lentelivät,4
kiljuvalla,4
juhlallinen,4
kultani,4
totella,4
sitkeä,4
vihainen,4
häissä,4
kaikuvalla,4
elomme,4
hirteen,4
itsemme,4
lauletaan,4
täydessä,4
tyttöjen,4
mua,4
takki,4
syömään,4
tarkemmin,4
rykmentin,4
retkillänsä,4
akkansa,4
seuraa,4
käyvät,4
iloisena,4
heisaa,4
rykmentti,4
sarven,4
pelaa,4
kulkemahan,4
nuuskanaama,4
mälliänsä,4
joilla,4
saarnan,4
tarhan,4
kyltät,4
orhin,4
oh,4
ijankaikkinen,4
katkerasti,4
kaukaisuudessa,4
pauhinalla,4
kuopan,4
vei,4
kokoon,4
vapisi,4
kumartui,4
murtui,4
kuoppaa,4
muistuttaa,4
putoo,4
kauankaan,4
tiedetään,4
sinäkin,4
taikka,4
katsoppas,4
kerrotaan,4
aih,4
paikkaan,4
vastauksen,4
silmiä,4
neidon,4
linna,4
neitosen,4
valan,4
kuolemaan,4
arveli,4
haamuna,4
käteensä,4
jäljestä,4
nummelle,4
syleillen,4
verensä,4
kivisellä,4
ihmeellistä,4
syntyi,4
välähteli,4
voimallisesti,4
hymyten,4
povensa,4
huudon,4
jälkeen,4
säteilee,4
kertoilee,4
vuoteella,4
tuomion,4
mörää,4
kauheasti,4
vinkuu,4
tuho,4
kuivaa,4
liikettä,4
tulelle,4
peloittavasti,4
kamala,4
toistansa,4
jopa,4
taidat,4
o,4
kallis,4
taivaalle,4
luokse,4
astellen,4
toinentoisensa,4
varrella,4
kuu,4
veljeksetkin,4
kuinkaspa,4
tuumiskelin,4
ukon,4
iskuja,4
näemme,4
aattelen,4
tunnen,4
hirsi,4
kätkivät,4
tuoppi,4
taivaalla,4
tiemme,4
salli,4
emännän,4
astuppas,4
alastomina,4
hikeä,4
viinaan,4
haavojansa,4
tervaa,4
reikäleipää,4
vuoteillensa,4
tekisimme,4
hirmu,4
kissan,4
menoa,4
nuorempi,4
viaton,4
oikeutta,4
kävisi,4
lähteköön,4
suurin,4
ihmislapsen,4
kunkin,4
pitäneet,4
temppua,4
rupeemme,4
tulista,4
aatokset,4
pienempiä,4
tuommoisia,4
sunnuntai,4
lausuili,4
virsikirja,4
puu,4
kipenöitsee,4
järkeä,4
pirttiinsä,4
peeveliä,4
heinä,4
joltisen,4
asetus,4
ahkeruus,4
totinen,4
järkevä,4
ratasten,4
sotaan,4
syntyy,4
sanokaat,4
käsiin,4
ilmoittaa,4
jalkapuussa,4
haastelit,4
tahtonsa,4
seiso,4
seinään,4
nummea,4
myristen,4
valeleppas,4
armahda,4
juuret,4
toivokaamme,4
suoja,4
oliko,4
koivisto,4
kuormaa,4
ottivat,4
kodostansa,4
vaikeata,4
veistelee,4
kuorman,4
kultaisen,4
irvissä,4
tekeillä,4
johan,4
ravisteli,4
tekivät,4
kuuset,4
kantoisen,4
hirsiä,4
laskuansa,4
kruunu,4
ratsasti,4
hevosen,4
uhkean,4
orhi,4
ylitse,4
hevosensa,4
sankari,4
keväällä,4
käsittää,4
puheen,4
olisivat,4
koivu,4
veti,4
kuivalla,4
ilmoja,4
kalua,4
vaipunut,4
töissä,4
matkaansaattaa,4
hei,4
kiltaa,4
kirkasta,4
valmiit,4
kadonnut,4
kalvea,4
voitti,4
katsantonsa,4
peikon,4
onnettomat,4
pyhän,4
hämärässä,4
muisteli,4
karsivat,4
väsynyt,4
tuskinpa,4
tervetuloa,4
kyseli,4
tietoa,4
muistelee,4
hohti,4
kiipesi,4
hehkuva,4
monet,4
sieppasi,4
kouraansa,4
vihoissaan,4
pyörään,4
puolelta,4
tuoreita,4
herrat,4
satamaan,4
tuijotellen,4
kummallisen,4
ulkoa,4
valkeutta,4
ehdittyään,4
elikon,4
myrskyä,4
kiiskin,4
pyyntiin,4
syksy,4
hienolla,4
aidan,4
nojalla,4
keksinyt,4
paeten,4
iltaa,4
otso,4
hiiden,4
peittää,4
laaksot,4
iloa,4
kunnioiksi,4
unohtaa,4
löylytys,4
päre,4
parvelle,4
etehemme,4
hellittänyt,4
huhdassa,4
elikot,4
ikänä,4
laskemaan,4
jumalalle,4
olkia,4
itseäsi,4
heitto,4
laattiata,4
näytän,4
voimat,4
uljas,4
suuriakaan,4
tempaus,4
varaa,4
pitäis,4
herraansa,4
istut,4
poikaparka,4
ymmärtänyt,4
eikös,4
härjän,4
tuotiin,4
tanssitaan,4
yhtäkään,4
iloisia,4
pisaraakaan,4
kohaus,4
vaaran,4
hätä,4
valkeus,4
kirous,4
jätti,4
retkelle,4
lunta,4
ulvominen,4
sijaansa,4
loppunut,4
matkuetta,4
seisahtuivat,4
käskien,4
par'aikaa,4
odottamaan,4
porstuvan,4
poltti,4
kalliin,4
hohtaa,4
voimakkaasti,4
myöden,4
raikas,4
kuorsaten,4
kenkätuohia,4
käyskellen,4
tultiin,4
suohon,4
haudan,4
tehtiin,4
näimme,4
ahma,4
etelään,4
kuusiston,4
ammuin,4
perhana,4
lyyhyssä,4
puuta,4
korva,4
avattu,4
äänettä,4
päätettiin,4
leimahteli,4
ottakaat,4
matka,4
ottanut,4
kontissa,4
viertolasta,4
härjistä,4
toivoivat,4
tehtyänsä,4
haukunta,4
arvelemaan,4
lähtenyt,4
elikko,4
aivo,4
jalosti,4
kartanon,4
elämänsä,4
kalveina,4
hikoillen,4
kolmekymmentä,4
koirinensa,4
samana,4
katselemaan,4
pelastaa,4
hiidenkivelle,4
peura,4
eläin,4
nähtyänsä,4
kumma,4
pankaat,4
sammale,4
viimeiseksi,4
kovaa,4
ruotsin,4
valtakunnan,4
vainon,4
pimeyteen,4
pyhä,4
vaatii,4
käypä,4
ympärillämme,4
seitsemästä,4
naamaansa,4
äyriä,4
viina,4
huomatkaat,4
väki,4
viskattakoon,4
panee,4
saarnastuoliin,4
täyttää,4
ämmiä,4
papin,4
seis,4
piteli,4
maksamme,4
hä,4
meihin,4
askare,4
nylkemään,4
tuskaa,4
hälinä,4
heräsi,4
uneen,4
aholta,4
painoi,4
unestansa,4
muuttunut,4
samosivat,4
veristä,4
ämmän,4
toisella,4
edestakaisin,4
vitkoin,4
kirveellänsä,4
katajan,4
tuimalla,4
kaataa,4
kaiveli,4
kyynel,4
iijaa,4
tuulen,4
ompi,4
näyttää,4
sanonut,4
komppania,4
kipenä,4
muutakin,4
otus,4
kylvi,4
paisteessa,4
jätettiin,4
viinapannun,4
askarteli,4
kuorma,4
veisteli,4
syyn,4
kaattuvan,4
härkämäen,4
tyttären,4
kammarin,4
kurkkuansa,4
synkeällä,4
laajeni,4
lempeästi,4
kummia,4
seinän,4
vissiin,4
puuttunut,4
kovempi,4
itkuun,4
aikeissa,4
kylissä,4
sisältä,4
sovintoon,4
kannesta,4
kanteen,4
vaimon,4
povessansa,4
käskemme,4
niittua,4
heinää,4
pohjoseen,4
povella,4
hallan,4
tulipa,4
pihan,4
rauhaisesti,4
omien,4
riemun,4
lalla,4
pattisauva,4
tulkaat,4
eukkoa,4
iloiseen,4
kanteli,4
porstuvaan,4
hellitti,4
vuohenkalman,4
tuvasta,4
itkien,4
käskis,4
tunsit,4
hämeessä,3
joissa,3
teräinen,3
aikoina,3
käyn,3
vanhimmasta,3
nuorimpaan,3
kaksikymmentä,3
kuuluisa,3
parhaassa,3
äkeän,3
verisellä,3
kiväärin,3
tuiman,3
luodin,3
voimallisen,3
rakentelivat,3
rohkenivat,3
meret,3
kansaa,3
tarinoita,3
hartaudella,3
muistoonsa,3
murhetta,3
pesän,3
nauttimaan,3
ojalle,3
kuusistossa,3
ilmi,3
katsannolla,3
lapsiansa,3
nuoria,3
naisia,3
retkensä,3
elettiinpä,3
vaikk',3
takan',3
oltiin,3
leiriä,3
käskyn,3
hiljaisuudessa,3
puolin,3
havuista,3
ovella,3
pilviin,3
sammaleisen,3
sylki,3
jyske,3
paukaus,3
pyörähteli,3
senhän,3
käydessämme,3
mustalaiset,3
ilmitaivaan,3
mielisi,3
kylläs,3
tietysti,3
säästyköön,3
selkämme,3
muutamat,3
mennessä,3
päivämme,3
yömme,3
koijussa,3
rivissä,3
naskit,3
liuta,3
heltii,3
nallikkaa,3
nauriin,3
minunpa,3
kuolen,3
pääsemästä,3
pojalle,3
virka,3
sekin,3
uskokaamme,3
mahtuu,3
katsonpa,3
minnekkin,3
apajassa,3
pieneksi,3
mitkä,3
antakaat,3
vastakynttä,3
toreli,3
lakannut,3
nähtyään,3
hampain,3
leipään,3
karhealta,3
parhaita,3
temmellys,3
humisten,3
leikistä,3
entisistä,3
isännyyteen,3
hillitsemään,3
pitämään,3
puuhaa,3
kaikessa,3
virkansa,3
liioinkin,3
käytellen,3
lautamiehen,3
vikkelämmin,3
oppiaksensa,3
haasteletpa,3
eläneet,3
hulluus,3
viisaus,3
panna,3
maistuu,3
puolestansa,3
juuresta,3
jaksain,3
yhteiseksi,3
tehköön,3
hulja,3
onnemme,3
muuttakaamme,3
kuun,3
kylvö,3
tilamme,3
taitaisi,3
tyytyä,3
periköön,3
lapsensa,3
sanotte,3
viheliäinen,3
ilmoittanut,3
kauppaan,3
kymmeneksi,3
otuksia,3
elämme,3
tuumiskellut,3
lapin,3
vaativat,3
kiellä,3
luule,3
muutan,3
kanssas,3
tuomaskin,3
lähestyisi,3
houkuttelee,3
tuntuupa,3
viimeiset,3
iskemme,3
sovintoa,3
nahan,3
aatoksissaan,3
noista,3
molempain,3
mahtia,3
aikoja,3
aitan,3
polulla,3
pesä,3
asuu,3
jättää,3
karjansa,3
hyörii,3
kidastansa,3
unohda,3
killistellen,3
kääntyy,3
ymmärrän,3
painaa,3
ruumiini,3
heh,3
tarkoittanut,3
pohjin,3
vetänyt,3
likka,3
aatokseni,3
suonut,3
kusta,3
timokin,3
huhtoi,3
ellet,3
mieltäs,3
pidän,3
saada,3
puolta,3
sonnia,3
halkonne,3
teissä,3
halkoni,3
luovun,3
seinät,3
ihmislapsi,3
kauhistunpa,3
seista,3
ettäs,3
tutisee,3
kerjäläinen,3
vimmassa,3
vähimmin,3
ilmoittamaan,3
toivoen,3
seisten,3
itkemään,3
kurittaa,3
perkeleitä,3
lasken,3
kiiskiä,3
pistän,3
saatappas,3
laske,3
hiiliä,3
jumalata,3
tunne,3
kristillisen,3
konsti,3
tahto,3
aapiskirjat,3
tehtävä,3
kedolla,3
äkeinä,3
honkaisen,3
ruskeat,3
katsahdellen,3
vuonna,3
pulski,3
parastahan,3
puvussa,3
kaltainen,3
autuuden,3
tulis,3
mahdollista,3
mökissä,3
oletkin,3
sumuun,3
astukaamme,3
kamoittavan,3
raivosi,3
terveellinen,3
varoitus,3
hiiret,3
karvas,3
katkeraa,3
palkinnoksi,3
annoin,3
hyvinkin,3
antaisin,3
ottakoon,3
kellään,3
pitäisi,3
iisakki,3
aapiseni,3
pyörässä,3
päästäs,3
kantapäissä,3
sukkela,3
mansikka,3
noukkasi,3
kiroili,3
heristellen,3
nyrkkiänsä,3
kirkkotietä,3
keikkui,3
jaaah,3
merkillistä,3
luullaan,3
olemmekin,3
ikään,3
totisina,3
sieltähän,3
lentää,3
levitti,3
julmistuneena,3
keikahtelivat,3
pelastamaan,3
kirja,3
mäskiksi,3
lahjaa,3
palttua,3
veikkoset,3
ymmärtämään,3
lähes,3
olimme,3
yhteisen,3
kieli,3
myrskyssä,3
hurjat,3
kaksikin,3
rakasta,3
rakkaus,3
menee,3
ikuisen,3
pahempi,3
tiedänpä,3
naisen,3
oikealla,3
rinnassa,3
talonpojan,3
hukassa,3
olisit,3
muotoa,3
surkeassa,3
nousta,3
parannuksen,3
taivaasen,3
kuulkaas,3
ihanata,3
jukolaiset,3
kaula,3
virren,3
tähtiä,3
roikkaa,3
rakki,3
pieniksi,3
kannon,3
katsahtaa,3
valkeuteen,3
kaappasi,3
läimäyttelivät,3
vihamiestensä,3
pilvistä,3
ilmaa,3
voiton,3
mieluisa,3
tappeluksen,3
pienenä,3
veljiltänsä,3
puuskuttaen,3
kauluksesta,3
tuiskahteli,3
tulena,3
kiukusta,3
ha'e,3
punakansinen,3
apckirja,3
suudella,3
ikäänkuin,3
hampaista,3
ihmettele,3
sepittämä,3
kostosta,3
antamaan,3
kaupan,3
tuhanteen,3
olisinpa,3
päältäni,3
heihin,3
nyrkki,3
ravistaen,3
kiukkuinen,3
veisun,3
lurjus,3
tuppeen,3
ankaria,3
astukoon,3
istuin,3
söin,3
salissa,3
sain,3
potra,3
poikiansa,3
pihoilla,3
unohti,3
kaksinkerroin,3
lukeakkaan,3
muistelenpa,3
jykevänä,3
häijyn,3
parhain,3
haamu,3
yöllä,3
jumalaton,3
punainen,3
veljemme,3
alku,3
ruusuilla,3
kukkasilla,3
minkätähden,3
osansa,3
meren,3
päällänsä,3
metsolan,3
linnut,3
pörrössä,3
oppi,3
aapiston,3
harjoitteli,3
einettä,3
torkkuen,3
lukemisen,3
tarhassa,3
poistui,3
tuikeasti,3
syödä,3
olkoot,3
nousnut,3
minäkään,3
hoi,3
hongisto,3
sydäntäni,3
oivan,3
sanomattoman,3
pussiin,3
terää,3
luotia,3
kuumenee,3
helähti,3
riivatusti,3
puskuri,3
akkunaa,3
keskustelemaan,3
välähti,3
keikahti,3
porstua,3
hirmutöitä,3
takkinsa,3
vaikenivat,3
viskasivat,3
avaran,3
lakean,3
kumisevan,3
santaisella,3
honkien,3
seutu,3
komea,3
vaisusti,3
liepeästi,3
puunlatvat,3
tyhmyys,3
eeroseni,3
pakanat,3
lakki,3
senpä,3
terävästi,3
pehmeän,3
syön,3
kohtalon,3
punoittaa,3
torni,3
niskat,3
kuulemme,3
osoittaen,3
heinolan,3
sankarin,3
karsitaan,3
matkue,3
vilttihattu,3
kaulaansa,3
tuikea,3
saattaisi,3
massahtelee,3
aisoissa,3
vetää,3
lykkää,3
oinaat,3
ruotsalainen,3
ryssä,3
napsuttelee,3
marssi,3
ohitsemme,3
aisoiss',3
tykkää,3
sauvall',3
muhkeita,3
veisaa,3
läätin,3
tempusta,3
pyytämään,3
herttaisesti,3
menevä,3
rovastille,3
tapahtukoon,3
repee,3
rikkaan,3
saattamaan,3
itseni,3
saaman,3
hattu,3
kunniallisesti,3
uhkeita,3
koillisessa,3
paistiksi,3
riemuiten,3
nauroi,3
tuulia,3
pimeän,3
syvässä,3
minunkaan,3
vaikk'ei,3
kuvausta,3
joina,3
vanhassa,3
pata,3
mielitkö,3
vaaraa,3
sattui,3
selin,3
kyljessä,3
uljaan,3
kohtasivat,3
lupaan,3
pyhästi,3
unohtanut,3
kesäyö,3
linnassa,3
liina,3
miekkansa,3
armaasti,3
toistaan,3
kuolemassa,3
kallistuivat,3
yhtenä,3
isäntää,3
ukkosen,3
puhui,3
hohtavat,3
mykkänä,3
juoksua,3
lävisti,3
hautaan,3
soivat,3
tornin,3
kuultelee,3
torvi,3
pelkoa,3
pakanoita,3
meteliä,3
mullerrusta,3
tulematta,3
merkki,3
kujalla,3
ometassa,3
sokeaeno,3
muistelkaamme,3
nurinniskoin,3
uneksuivat,3
sammui,3
naista,3
sikeässä,3
remahteli,3
kolkossa,3
viikko,3
matoinen,3
lasta,3
kylmän,3
housuni,3
kadotuksen,3
nuo,3
kukaan,3
niskassamme,3
monialle,3
siitähän,3
yhtäkin,3
aattelin,3
muhkean,3
suuret,3
poikani,3
öinen,3
oloillansa,3
neljäs,3
juhanilta,3
vaelsi,3
isketty,3
umpeen,3
ontuen,3
kaikilta,3
pehmitetty,3
kanssaan,3
jukolaisten,3
tammistossa,3
jykevät,3
aseet,3
puolilta,3
monikin,3
haavoja,3
kovemmin,3
pilvenä,3
saunasta,3
onpas,3
kynsiin,3
löyly,3
turhia,3
parvelta,3
viimeistä,3
saunaton,3
orressa,3
juhla,3
lähteneet,3
korvani,3
polttama,3
tultuaan,3
kruutia,3
voitelivat,3
ehtoollisen,3
valkeni,3
yhdenkään,3
silmän,3
hohtava,3
puolipäivän,3
nousivat,3
pukivat,3
varoilla,3
elävältä,3
joutua,3
ellen,3
matin,3
rapaa,3
hmmh,3
minäpä,3
makkaroita,3
selkänsä,3
timoteeus,3
paukahti,3
olit,3
pöllähtivät,3
laskettu,3
totuus,3
asettanut,3
tämähän,3
suorin,3
soittaa,3
korkeutta,3
tulisi,3
päästää,3
sanansa,3
ehkäpä,3
uskossa,3
seassa,3
henkiä,3
omantunnon,3
kurjaa,3
luvaten,3
perkelettä,3
rukoilemme,3
keskivälissä,3
rukoilla,3
noinhan,3
opettaa,3
ympyrjäisinä,3
pietarin,3
kohtasin,3
vissi,3
kirveen,3
silmää,3
selvästi,3
ymmärtää,3
tulisissa,3
vaunuissa,3
tuhkana,3
aherrus,3
hävityksen,3
pöydälle,3
nokiset,3
orret,3
lisää,3
ytimeen,3
sinulta,3
kasvaa,3
kirotun,3
ryysyt,3
mitäpä,3
enkelit,3
naapurit,3
edessänne,3
jalkapuuhun,3
seikka,3
päät,3
jokapäiväinen,3
tuntenut,3
männistönmuorin,3
provastille,3
maailmalle,3
jänikset,3
juoksevat,3
näette,3
kärsimystä,3
puuttuman,3
koreat,3
vilpitöntä,3
männistönmuori,3
kirottua,3
ylisniskoin,3
köyhän,3
tämänkaltainen,3
kymmentä,3
mehän,3
kärmeet,3
koston,3
kurkkuunsa,3
kappaleiksi,3
ilvesjärvi,3
purjehdimme,3
siirrymme,3
sielläkin,3
myyrät,3
sananlasku,3
oksat,3
talonsa,3
tynnöriä,3
rukiita,3
ajaksi,3
provastia,3
pirtistänsä,3
kevääksi,3
joutunut,3
käskyä,3
heittänyt,3
viides,3
kevät,3
kantaen,3
sylissään,3
uljasta,3
kukkoa,3
rattailla,3
padan,3
kappaleita,3
peitteeksi,3
täytetty,3
säkki,3
jyrkkää,3
murheen,3
rotta,3
hurskasten,3
vaino,3
puhut,3
nallikka,3
siipeä,3
kiekuu,3
kahdelta,3
murheellisesti,3
lähdemme,3
jää,3
ankarassa,3
rattaita,3
katsahtivat,3
kuumoitti,3
mäntyin,3
mäki,3
aleni,3
johdatti,3
muinoin,3
kärmeitten,3
näkyvä,3
ratsastaja,3
kannusti,3
suhinalla,3
kurraa,3
kohahtaen,3
virran,3
helmaan,3
kuuman,3
tulesta,3
sanotaanpa,3
murenaakaan,3
aatoksen,3
menneistä,3
päivistä,3
jospa,3
matala,3
keskeltä,3
rannalle,3
vankkureita,3
mainio,3
kaskea,3
oljet,3
paikan,3
idässä,3
alenee,3
kamaralla,3
kirkkaana,3
tumma,3
kaulassa,3
naudan,3
valmiiksi,3
atrioitsemaan,3
uudessa,3
tahtoisinpa,3
seiniä,3
vaikkei,3
sanoen,3
haarat,3
välillemme,3
asettaa,3
katsoo,3
iltahetkenä,3
kirveskynä,3
suojaan,3
huhkain,3
äänellänsä,3
kaukaa,3
kierrellen,3
heitimme,3
kylä,3
muuttanut,3
yhdeksän,3
uhrinsa,3
nurmella,3
armasta,3
tuuhean,3
ruhtinas,3
kirjava,3
sulle,3
ihastus,3
saaliinensa,3
katsahteli,3
hirmuiseksi,3
kiljunalla,3
ihme,3
verettömänä,3
lumivalkeana,3
hampaitansa,3
kuolettaa,3
kuva,3
nostaa,3
otsaansa,3
teroitettu,3
peninkulmien,3
kuluu,3
valon,3
julman,3
harjanteella,3
päivästä,3
sammaleiselle,3
rohkeni,3
lähemmäs,3
ylkänsä,3
pilvi,3
ilosta,3
heleä,3
somasti,3
pitkäksi,3
nopea,3
polvilla,3
onnellisna,3
savuun,3
keväänä,3
tuhannet,3
kaupunkiin,3
pysy,3
minusta,3
kaupungissa,3
röökinä,3
katolla,3
viskelee,3
härjänvuotia,3
lapsekkaita,3
huomasin,3
nukkua,3
tikka,3
selällään,3
eräästä,3
kummallisesta,3
sieluansa,3
tuulenpesää,3
suuntaan,3
annas,3
herralle,3
kekäleet,3
tuliset,3
huhkaimen,3
manausta,3
typerä,3
sanat,3
sankarit,3
kristittyjä,3
seisahtua,3
valjetessa,3
talveksi,3
huonetta,3
kohdalle,3
parvi,3
sadetta,3
käsin,3
killin,3
pyssyjen,3
salot,3
sudentarhan,3
kiehtoen,3
pensastosta,3
kyräten,3
saavuttamaan,3
saalistansa,3
peittyi,3
ymmärsi,3
tuikeat,3
syvällä,3
taistelo,3
tervaskantoja,3
kasa,3
katon,3
kohina,3
ihanin,3
loimottava,3
ehtoollista,3
juoman,3
syödään,3
juo,3
kysynpä,3
sijaan,3
ilmoisna,3
tynnöristä,3
kuohuva,3
saadaanpas,3
koetetaan,3
nythän,3
ilo,3
lujan,3
otteloa,3
pinnistys,3
laattia,3
isku,3
